gender,location_type,program_enrolled,financial_aid_status,part_time_work,career_alignment,family_support,stress_levels,internet_connectivity_issues,parents_education,ragging_experience,age,family_income,distance_to_institute,tenth_marks,attendance_rate,test_scores_avg,practical_skills_rating,backlogs,teaching_quality_rating,motivation_score,num_siblings,dropout
Male,Semi-urban,ECE,Partial,No,Medium,High,High,No Issues,No,Yes,19,5515.0,3.2,87.3,26.5,56.3,68.9,0,6,5,2,No
Female,Semi-urban,Welding,Full,Yes,Medium,Low,Medium,No Issues,Mixed,No,17,5242.0,7.9,85.5,20.7,75.5,74.7,1,3,6,1,Yes
Male,Urban,Computer IT,Partial,No,Medium,Medium,Medium,Occasional Issues,Both College,No,22,39005.0,12.7,78.1,52.6,49.2,60.7,2,10,6,4,No
Male,Urban,ECE,No,Yes,Medium,Low,Medium,No Issues,Mixed,No,18,19168.0,17.3,74.2,56.3,39.1,45.0,3,8,7,4,Yes
Male,Urban,Electrical,Full,No,Medium,Medium,High,No Issues,Both College,Yes,20,10184.0,2.6,84.8,37.8,60.3,94.1,1,7,4,1,No
Male,Semi-urban,Civil,Partial,Yes,Medium,Low,High,Occasional Issues,Both College,No,24,12124.0,1.4,70.5,56.5,47.9,55.1,1,4,5,1,No
Female,Rural,Civil,Partial,No,Medium,Low,Low,Occasional Issues,Both School,No,21,22809.0,8.98,93.5,50.3,35.0,40.0,4,6,6,2,Yes
Male,Rural,Welding,No,Yes,Low,Low,High,No Issues,Mixed,No,21,6915.0,0.73,93.0,80.8,59.7,64.7,0,5,3,1,Yes
Female,Semi-urban,Mechanical,No,Yes,Low,Low,High,Frequent Issues,No,No,19,11471.0,9.5,82.4,63.2,45.2,45.7,4,7,3,4,Yes
Male,Semi-urban,Welding,Full,No,Medium,High,High,No Issues,Mixed,Yes,25,14995.0,16.2,78.2,57.0,91.2,86.8,2,3,3,1,Yes
Male,Urban,Computer IT,Partial,Yes,Low,Medium,Medium,No Issues,Mixed,No,18,5180.0,0.5,82.4,10.0,88.9,96.3,1,5,6,1,No
Male,Urban,Civil,No,Yes,High,Low,High,No Issues,Mixed,No,18,14341.0,2.9,62.7,43.2,71.7,83.0,1,5,7,1,No
Male,Urban,ECE,Partial,No,Medium,Medium,High,Occasional Issues,Mixed,Yes,19,50000.0,2.0,95.2,66.2,64.0,75.5,6,3,5,4,Yes
Female,Rural,Electrical,Partial,No,Low,High,Low,Occasional Issues,Mixed,No,20,9478.0,16.15,61.4,92.5,56.6,55.3,3,8,3,2,Yes
Female,Semi-urban,Civil,No,No,Medium,Low,High,No Issues,Both College,No,20,16749.0,2.3,81.8,77.6,100.0,100.0,0,8,1,6,No
Female,Rural,ECE,No,Yes,Medium,Low,Medium,No Issues,Mixed,No,18,5012.0,17.09,67.5,12.2,50.0,40.0,0,7,5,1,Yes
Female,Urban,Welding,No,Yes,Medium,High,High,Frequent Issues,No,Yes,21,7618.0,16.3,81.6,58.1,37.5,43.6,9,6,5,2,Yes
Male,Urban,ECE,Partial,Yes,Low,Medium,Medium,Frequent Issues,Mixed,No,20,6109.0,19.9,93.0,53.6,54.8,79.7,5,8,5,2,Yes
Male,Rural,Electrical,No,Yes,Medium,Medium,Low,Occasional Issues,Both College,No,20,7144.0,10.11,81.4,77.2,40.7,45.9,1,6,6,1,No
Female,Rural,ECE,No,No,High,High,High,No Issues,No,Yes,18,21652.0,8.03,69.6,45.4,58.7,81.5,1,5,6,2,Yes
Male,Rural,Welding,No,No,Medium,Medium,High,No Issues,Both College,Yes,18,35218.0,10.83,73.6,35.3,84.5,92.8,2,6,4,2,Yes
Male,Semi-urban,Electrical,Full,No,Medium,Low,Low,Occasional Issues,Both College,No,15,10097.0,0.8,65.0,98.7,64.2,53.6,0,8,5,4,No
Male,Urban,Civil,Partial,No,High,High,Medium,Occasional Issues,No,No,20,5829.0,1.7,66.6,81.7,54.4,71.0,0,4,7,1,No
Female,Semi-urban,Computer IT,Partial,No,High,Low,High,No Issues,Both College,No,17,13934.0,5.3,82.3,25.1,79.3,87.9,1,10,5,3,No
Male,Semi-urban,Civil,Full,No,High,High,High,Frequent Issues,Mixed,Yes,21,13633.0,4.8,76.5,68.8,56.3,69.1,0,6,7,4,No
Male,Rural,Mechanical,No,Yes,Low,Low,High,Occasional Issues,No,No,23,5191.0,0.72,70.6,59.9,57.0,63.1,2,8,3,1,Yes
Male,Semi-urban,Electrical,Partial,No,Medium,High,Low,Occasional Issues,Both College,No,26,5019.0,7.5,77.7,78.9,35.0,41.8,0,6,10,2,No
Female,Semi-urban,Electrical,Partial,No,Medium,Medium,Medium,Occasional Issues,Both College,No,21,26438.0,0.5,60.1,94.6,84.0,86.1,0,4,6,2,No
Male,Rural,Mechanical,No,Yes,High,Medium,High,Occasional Issues,Both School,Yes,21,8318.0,0.75,73.1,60.8,67.8,64.2,0,10,4,3,Yes
Male,Semi-urban,Civil,Partial,No,Medium,Medium,Medium,Frequent Issues,Both College,No,24,4155.0,1.5,97.7,74.2,72.1,85.2,1,4,8,1,No
Male,Urban,Electrical,Partial,No,Low,Low,Low,No Issues,Mixed,No,23,9385.0,2.7,74.4,69.9,68.9,85.0,0,6,2,6,No
Female,Urban,Mechanical,Full,No,Low,High,Low,Frequent Issues,Mixed,No,21,7047.0,29.4,78.5,84.7,39.5,59.2,0,10,2,4,No
Male,Semi-urban,Mechanical,Partial,No,High,Medium,Low,Occasional Issues,Mixed,No,21,4267.0,7.3,91.6,83.9,58.7,77.8,4,10,10,4,No
Female,Rural,Mechanical,No,Yes,Medium,Low,High,Occasional Issues,Both School,No,22,11979.0,3.98,79.3,66.5,66.6,83.6,0,9,5,1,Yes
Male,Urban,Mechanical,Partial,No,Medium,Medium,Low,No Issues,Both College,No,20,13194.0,8.4,67.7,16.3,59.4,73.4,2,6,8,1,No
Male,Rural,ECE,No,Yes,Medium,Medium,High,Occasional Issues,Both College,No,22,10385.0,50.0,55.2,56.3,55.2,75.7,2,3,8,1,Yes
Male,Urban,Electrical,Partial,No,Low,Medium,Medium,Occasional Issues,Both School,No,19,8246.0,3.6,70.2,85.2,87.7,80.0,1,9,5,2,No
Female,Semi-urban,Electrical,Partial,Yes,High,Medium,High,No Issues,Mixed,Yes,24,6083.0,6.9,66.6,46.5,35.0,46.2,0,4,5,1,Yes
Female,Urban,Electrical,No,No,Low,Medium,Medium,Frequent Issues,Mixed,No,18,9652.0,3.4,86.6,32.3,67.7,100.0,0,9,3,2,Yes
Female,Rural,Mechanical,Partial,No,Low,High,High,No Issues,No,No,21,2388.0,48.8,83.5,53.0,48.7,67.0,1,7,6,1,Yes
Male,Semi-urban,Welding,Full,Yes,Medium,Medium,Medium,No Issues,Both School,No,18,4840.0,15.9,73.5,51.0,71.3,84.8,2,4,7,2,No
Male,Rural,Electrical,No,No,Medium,High,Low,Occasional Issues,Both School,No,19,3245.0,11.07,75.3,64.9,39.7,50.3,0,9,10,1,No
Female,Urban,ECE,No,Yes,Low,High,High,Occasional Issues,Both College,Yes,18,9458.0,5.9,83.9,13.6,71.6,85.0,1,5,1,2,Yes
Female,Rural,ECE,Full,No,High,Medium,High,No Issues,Mixed,No,23,8967.0,18.62,94.8,24.9,88.3,100.0,6,9,7,1,Yes
Female,Urban,Civil,No,Yes,High,High,Low,Occasional Issues,Mixed,No,24,6879.0,2.1,69.6,93.3,64.0,73.1,1,5,8,1,No
Female,Urban,Electrical,No,Yes,Medium,Medium,High,No Issues,Both School,Yes,18,4791.0,7.0,67.3,46.1,82.9,80.8,0,6,4,4,Yes
Male,Urban,Electrical,No,No,Medium,Medium,Medium,Occasional Issues,No,Yes,17,24290.0,5.3,74.5,54.8,57.6,49.8,6,7,4,1,Yes
Female,Semi-urban,Civil,Partial,Yes,Medium,High,Low,No Issues,Both School,No,15,6824.0,1.3,90.6,76.2,86.4,98.1,0,5,8,1,No
Female,Rural,Welding,No,Yes,High,Medium,Low,Frequent Issues,Mixed,No,19,20544.0,1.09,86.8,69.7,74.9,80.0,0,6,10,2,No
Male,Rural,Computer IT,Partial,Yes,High,Low,Low,Occasional Issues,Both College,No,21,18688.0,18.16,88.3,60.4,55.1,59.2,0,10,5,3,No
Male,Urban,Welding,Partial,No,Low,Low,Medium,No Issues,Both School,No,21,6607.0,13.4,76.1,70.7,67.1,71.1,0,8,2,3,No
Female,Rural,Welding,Partial,No,Medium,Medium,Medium,Occasional Issues,Both College,No,20,9945.0,4.48,79.5,82.6,54.8,77.4,0,3,7,2,No
Female,Urban,Computer IT,Full,No,High,Low,High,No Issues,Both College,No,28,24330.0,20.4,83.9,48.6,55.2,65.0,0,8,5,1,No
Female,Urban,Electrical,No,No,Low,Medium,Medium,Occasional Issues,Mixed,No,29,17668.0,11.3,84.7,68.8,65.3,70.3,0,9,5,2,No
Male,Rural,ECE,Full,No,High,Medium,Medium,Occasional Issues,Mixed,No,19,6707.0,7.03,77.9,80.1,50.9,44.9,0,8,5,5,No
Male,Urban,ECE,No,No,Medium,High,Low,Occasional Issues,Mixed,No,20,5023.0,7.6,69.8,37.0,35.0,55.4,0,7,10,4,No
Female,Rural,Electrical,No,Yes,Medium,Low,Medium,Frequent Issues,Mixed,Yes,24,6550.0,3.23,75.0,64.9,55.5,63.2,0,7,3,4,Yes
Male,Rural,Civil,Partial,No,High,Medium,Medium,Frequent Issues,Both School,No,21,19212.0,6.79,89.9,76.7,80.0,96.8,7,8,7,4,Yes
Female,Semi-urban,Electrical,Full,Yes,Low,Low,Medium,No Issues,No,No,20,6044.0,4.0,70.1,58.0,67.1,75.3,0,2,4,3,No
Male,Semi-urban,Computer IT,No,Yes,High,Low,Low,No Issues,Mixed,No,20,12224.0,0.6,68.3,65.4,43.4,56.3,0,6,6,4,No
Male,Semi-urban,Mechanical,Partial,No,High,Medium,Low,No Issues,No,No,16,2558.0,2.1,68.8,59.5,47.5,79.3,5,8,6,1,Yes
Male,Urban,ECE,Partial,No,Medium,Low,High,No Issues,Both College,No,16,11012.0,0.9,78.9,85.6,79.8,73.6,1,7,5,1,No
Male,Urban,Computer IT,Partial,Yes,High,Medium,Medium,No Issues,No,Yes,17,10162.0,7.2,67.2,53.2,81.3,74.0,0,5,6,1,No
Male,Rural,ECE,Partial,No,Medium,Low,Low,Frequent Issues,Both College,No,19,14959.0,25.6,93.3,76.4,59.0,61.8,0,4,6,4,No
Male,Semi-urban,Mechanical,Full,No,Medium,High,High,Occasional Issues,Both College,No,17,14662.0,1.3,84.0,48.3,62.6,75.1,7,8,8,1,Yes
Male,Semi-urban,Welding,Partial,No,Medium,High,High,No Issues,Both School,Yes,26,28645.0,4.9,81.3,38.7,59.5,65.3,0,5,4,2,Yes
Male,Semi-urban,Computer IT,Full,No,Low,Medium,High,No Issues,Both College,No,19,46425.0,3.5,79.3,69.8,50.6,46.3,6,7,3,1,Yes
Male,Urban,Civil,No,Yes,Low,Low,Medium,Occasional Issues,Both College,No,21,5621.0,6.6,86.5,50.4,61.0,86.3,1,1,3,1,Yes
Male,Rural,Plumbing,Full,No,Low,High,Low,No Issues,No,No,15,14506.0,22.29,66.6,43.2,35.5,49.4,1,7,6,2,Yes
Female,Urban,Civil,Partial,No,Medium,Medium,Medium,Occasional Issues,Both School,No,17,39502.0,0.5,80.2,44.0,61.9,72.8,1,9,4,2,No
Female,Rural,Welding,No,Yes,Medium,Low,High,Occasional Issues,Both College,No,23,6987.0,26.37,72.0,44.8,67.4,90.6,3,5,5,3,Yes
Female,Rural,Civil,No,No,Medium,Medium,Low,No Issues,Both School,No,18,4150.0,7.74,77.8,57.3,88.1,90.7,0,8,9,1,No
Male,Semi-urban,Civil,No,Yes,Medium,Low,Medium,Occasional Issues,No,No,23,9187.0,9.8,67.4,75.6,83.9,100.0,0,6,5,2,No
Male,Urban,Mechanical,No,No,Medium,High,Low,No Issues,Mixed,No,23,9707.0,0.5,82.4,69.4,57.9,56.5,0,2,8,3,No
Male,Urban,Welding,No,Yes,Medium,High,High,Occasional Issues,Both School,No,20,11808.0,6.1,57.2,62.1,69.9,77.5,6,5,8,2,Yes
Female,Urban,Mechanical,Partial,No,High,Medium,Low,Occasional Issues,Mixed,No,19,19598.0,6.9,87.1,57.2,35.0,48.0,3,5,4,4,Yes
Female,Semi-urban,Electrical,Partial,No,High,Medium,High,Frequent Issues,Both School,Yes,21,4406.0,6.5,77.2,45.9,44.5,65.2,2,6,4,3,Yes
Male,Semi-urban,Plumbing,Full,No,Medium,High,Medium,Occasional Issues,Both School,No,22,5599.0,0.9,65.4,68.7,76.7,91.5,0,8,4,3,No
Male,Rural,Computer IT,Partial,Yes,Medium,Medium,Medium,No Issues,No,No,23,3032.0,22.86,86.4,44.4,40.8,58.6,1,7,10,1,Yes
Male,Urban,Welding,Partial,Yes,Low,High,Medium,Occasional Issues,Both College,No,22,6040.0,1.6,68.4,75.9,75.0,66.1,0,6,5,2,No
Male,Urban,Plumbing,Partial,Yes,Medium,Medium,Low,No Issues,Both School,No,17,22612.0,6.3,72.5,54.3,79.4,99.5,3,6,9,1,No
Male,Urban,Electrical,Partial,Yes,High,Medium,Medium,No Issues,Both School,No,15,11430.0,9.4,68.7,61.4,44.0,40.0,1,7,10,1,No
Male,Urban,Civil,Partial,No,Medium,Low,Low,Occasional Issues,Both College,No,28,14711.0,8.4,79.4,66.6,87.2,100.0,0,6,3,2,No
Male,Rural,Electrical,No,Yes,High,Medium,Medium,Frequent Issues,No,No,20,2000.0,13.01,77.4,74.5,54.3,61.1,0,7,8,2,No
Male,Semi-urban,Civil,Full,No,High,Low,Medium,No Issues,Mixed,No,21,15708.0,10.1,84.4,78.9,44.4,44.1,0,6,3,1,No
Male,Rural,ECE,No,No,Low,High,Medium,Occasional Issues,Mixed,No,22,16263.0,17.37,88.0,90.4,45.2,40.0,0,3,4,1,No
Male,Rural,Electrical,Full,No,Low,High,Low,Frequent Issues,No,No,22,2000.0,1.01,81.7,69.3,55.9,50.5,0,7,6,4,No
Female,Semi-urban,Welding,No,Yes,Medium,Low,Low,No Issues,Both College,No,17,34811.0,11.5,67.0,47.1,71.6,87.5,1,5,5,1,Yes
Male,Urban,Mechanical,No,No,Medium,Medium,Low,No Issues,Both College,No,22,16244.0,20.7,86.0,28.6,56.6,79.3,6,9,5,3,Yes
Male,Semi-urban,ECE,Full,No,Low,High,Medium,No Issues,No,No,18,5608.0,8.5,65.1,43.7,84.2,99.7,3,8,3,1,Yes
Male,Rural,Mechanical,No,Yes,High,Medium,Medium,Occasional Issues,Both College,No,24,3295.0,4.49,78.6,90.2,83.6,90.0,0,7,8,1,No
Female,Urban,ECE,Full,No,Medium,Low,Medium,No Issues,Both School,No,23,5381.0,3.3,83.1,77.0,79.1,100.0,1,9,4,2,No
Male,Rural,Mechanical,Full,No,Medium,Low,Medium,No Issues,Mixed,No,20,3431.0,0.68,72.4,77.8,35.0,50.0,0,7,5,3,No
Female,Rural,Civil,Full,Yes,Medium,High,Low,Occasional Issues,No,No,20,3651.0,6.41,79.9,55.4,42.5,40.0,7,3,5,3,Yes
Male,Urban,Civil,Full,Yes,High,Low,Medium,Occasional Issues,Mixed,No,18,7191.0,6.3,65.1,63.3,79.7,82.5,2,4,7,2,No
Male,Rural,Plumbing,Full,Yes,High,Medium,High,Occasional Issues,Both College,No,19,12005.0,4.85,77.3,63.3,64.7,58.0,0,6,5,4,No
Male,Urban,Mechanical,No,Yes,Low,Medium,High,Occasional Issues,Both College,No,28,12307.0,17.3,76.4,24.6,40.1,45.3,5,9,5,4,Yes
Female,Urban,Mechanical,No,Yes,Medium,Medium,High,Occasional Issues,No,No,20,8832.0,9.7,64.4,55.0,57.8,71.0,1,8,9,2,No
Male,Urban,Welding,Full,Yes,Low,High,High,Occasional Issues,Mixed,Yes,23,14043.0,5.7,83.7,45.8,35.0,42.3,2,4,1,5,Yes
Female,Semi-urban,Welding,Partial,No,High,Low,High,No Issues,Both College,No,21,2660.0,6.8,65.9,90.2,72.2,63.6,1,7,5,2,No
Female,Semi-urban,Computer IT,No,Yes,Medium,Medium,Medium,No Issues,Mixed,No,22,9852.0,24.8,83.3,68.2,54.5,62.7,2,8,9,3,Yes
Male,Semi-urban,Computer IT,No,Yes,Medium,Low,Medium,Frequent Issues,Mixed,No,21,9898.0,7.8,89.6,96.5,39.3,43.6,0,10,5,1,Yes
Male,Semi-urban,Electrical,No,No,Medium,Low,High,No Issues,Both College,Yes,20,27059.0,20.0,66.2,16.7,53.8,61.1,1,7,2,1,Yes
Female,Semi-urban,Welding,Full,No,Medium,Medium,Low,No Issues,No,No,18,4585.0,7.2,71.1,97.1,45.3,40.0,1,4,8,5,No
Male,Semi-urban,Computer IT,Partial,Yes,Medium,Low,High,Occasional Issues,Both College,No,21,13967.0,5.3,67.3,63.5,44.0,40.6,5,5,7,1,Yes
Male,Urban,Welding,No,Yes,High,Medium,High,Occasional Issues,No,No,27,11378.0,2.1,84.1,48.3,56.7,63.8,0,6,10,2,Yes
Female,Urban,Mechanical,Full,No,Low,Medium,Medium,Occasional Issues,Mixed,No,16,21731.0,2.4,87.1,74.5,77.1,91.2,3,6,6,5,No
Male,Urban,ECE,Full,Yes,Medium,Low,Medium,No Issues,Both College,No,17,44874.0,6.4,66.4,16.0,58.9,83.4,2,7,6,2,No
Male,Rural,Welding,No,Yes,High,Medium,High,No Issues,Both College,No,18,15210.0,16.32,87.5,10.0,55.1,67.1,4,5,8,3,Yes
Male,Semi-urban,Mechanical,Partial,No,Low,High,Low,No Issues,No,No,23,3068.0,7.3,71.6,16.9,78.8,100.0,1,8,3,6,No
Male,Urban,Civil,No,Yes,Medium,Medium,Medium,Occasional Issues,Mixed,No,19,13426.0,2.1,71.7,75.2,66.1,64.3,0,9,8,1,No
Male,Semi-urban,Computer IT,No,No,Medium,Low,Medium,No Issues,Both College,No,19,40650.0,9.2,80.8,74.7,57.6,63.0,1,6,6,1,No
Male,Rural,ECE,Partial,No,High,Medium,Medium,Frequent Issues,Both School,No,19,16571.0,8.34,66.1,73.7,43.3,58.0,0,4,8,1,No
Female,Urban,Plumbing,Partial,No,Medium,Low,High,No Issues,Mixed,No,17,6946.0,1.1,84.5,87.9,100.0,100.0,2,5,6,3,No
Female,Semi-urban,Welding,No,Yes,Medium,Medium,High,Occasional Issues,Both School,No,22,7254.0,1.8,69.6,80.8,54.9,50.8,7,8,7,3,Yes
Female,Rural,Computer IT,Partial,No,High,Low,High,No Issues,Both College,No,19,23815.0,32.33,76.1,75.2,77.3,93.8,0,7,7,2,No
Male,Semi-urban,Electrical,No,Yes,High,Medium,High,No Issues,Both School,No,25,11531.0,26.7,68.1,55.4,61.2,62.5,1,10,7,3,No
Male,Urban,Electrical,Partial,No,Medium,Medium,Medium,No Issues,Both College,No,22,11904.0,22.7,83.0,56.4,82.3,100.0,2,6,6,2,No
Female,Urban,Welding,Full,Yes,High,Medium,Low,Occasional Issues,Both School,No,17,48298.0,6.1,88.6,70.4,60.5,73.1,0,5,4,2,No
Male,Rural,ECE,Partial,Yes,High,Low,High,Occasional Issues,Both College,No,25,8959.0,2.23,86.3,18.2,59.0,59.0,1,5,3,2,Yes
Female,Rural,Mechanical,Partial,No,Medium,High,Low,Occasional Issues,Both College,No,24,32306.0,15.01,81.7,36.5,70.5,95.2,1,10,10,3,No
Male,Urban,Plumbing,No,No,Medium,High,Low,No Issues,Both School,No,21,5971.0,12.6,67.8,33.7,78.7,100.0,1,6,7,3,No
Male,Semi-urban,Computer IT,Partial,No,Medium,Medium,Medium,Frequent Issues,Both College,No,22,11424.0,5.7,73.5,83.5,67.6,96.6,0,10,6,1,No
Female,Urban,Electrical,No,No,Medium,Low,High,Occasional Issues,No,No,16,5226.0,0.7,83.9,90.4,85.0,76.2,0,7,5,1,No
Male,Semi-urban,Electrical,No,Yes,Low,High,High,No Issues,Both School,No,21,8226.0,1.4,75.0,79.7,38.2,40.0,0,6,5,1,No
Male,Semi-urban,Electrical,Full,Yes,Medium,Medium,High,Frequent Issues,Mixed,No,17,7190.0,8.7,66.3,61.0,59.3,90.2,3,8,8,1,Yes
Female,Rural,Plumbing,Partial,No,High,Low,High,No Issues,Both School,No,21,25454.0,1.56,95.2,20.5,51.1,81.3,0,6,9,1,No
Female,Semi-urban,Mechanical,Partial,No,Medium,High,High,No Issues,Both School,No,21,30970.0,17.0,63.0,35.5,82.2,100.0,0,7,6,1,No
Male,Semi-urban,Electrical,No,Yes,Low,Medium,Medium,No Issues,Mixed,No,21,12148.0,3.0,95.6,86.6,68.8,59.2,0,4,4,2,No
Female,Rural,Mechanical,Full,Yes,Low,Medium,Medium,No Issues,Both College,No,23,5870.0,10.31,69.0,58.4,36.8,42.7,1,8,5,6,Yes
Female,Semi-urban,Mechanical,Full,No,Medium,High,High,No Issues,No,No,22,5876.0,8.5,87.8,66.0,68.8,80.2,0,9,10,1,No
Female,Semi-urban,ECE,Partial,No,High,Medium,Low,Occasional Issues,Mixed,No,22,12368.0,4.2,86.3,81.4,54.8,65.0,0,4,8,3,No
Female,Urban,Mechanical,No,Yes,Low,High,Low,Frequent Issues,Both School,No,23,2660.0,7.4,65.5,32.4,52.9,61.1,1,6,6,3,Yes
Female,Rural,Plumbing,Partial,No,High,High,High,Occasional Issues,No,Yes,16,23046.0,4.27,52.5,30.7,67.5,86.6,1,2,5,4,Yes
Female,Rural,Mechanical,No,No,Medium,Medium,Medium,Occasional Issues,Both School,No,23,11977.0,5.08,48.8,83.3,86.8,100.0,0,10,7,3,No
Male,Semi-urban,Welding,No,No,Medium,Medium,Medium,Occasional Issues,Both School,No,19,6512.0,13.0,79.4,60.3,71.4,80.5,0,8,8,1,No
Male,Urban,Civil,Partial,No,High,High,High,No Issues,Mixed,No,17,6694.0,7.1,84.6,31.9,72.1,78.4,9,7,10,2,Yes
Male,Semi-urban,Welding,Partial,No,High,Low,High,Occasional Issues,Both School,No,20,8761.0,12.9,51.4,24.0,59.5,76.0,1,8,6,5,Yes
Male,Urban,Plumbing,No,Yes,High,High,Low,Frequent Issues,Both College,No,22,37791.0,7.7,79.0,71.3,66.5,72.7,1,5,8,1,No
Female,Semi-urban,Mechanical,Partial,Yes,Medium,Low,High,Frequent Issues,Both School,Yes,22,24305.0,8.9,87.1,47.8,43.7,43.1,1,8,3,4,Yes
Female,Rural,ECE,No,Yes,Medium,High,Low,Occasional Issues,No,No,17,2252.0,12.34,92.0,34.2,46.4,52.6,3,4,7,1,Yes
Female,Rural,Computer IT,No,No,High,Low,High,No Issues,Mixed,No,24,15943.0,9.96,87.6,33.6,41.6,57.3,2,8,6,4,Yes
Female,Urban,Welding,No,No,Medium,Low,High,No Issues,No,No,24,11005.0,0.5,66.2,88.4,66.9,76.9,0,6,5,4,No
Female,Urban,ECE,Full,No,Medium,High,High,Occasional Issues,No,Yes,18,8063.0,13.7,78.6,53.1,58.7,59.3,2,6,6,3,Yes
Male,Semi-urban,Mechanical,Full,No,Low,Medium,Low,Frequent Issues,Mixed,No,24,6298.0,3.6,79.1,10.0,44.1,52.7,1,8,6,5,No
Male,Urban,Plumbing,No,Yes,High,Low,Medium,Frequent Issues,Both College,No,19,5529.0,4.6,68.9,61.8,38.3,44.9,0,4,6,1,Yes
Female,Rural,Electrical,Partial,Yes,Medium,Low,High,Frequent Issues,Both College,No,16,7326.0,9.84,75.6,25.5,66.7,100.0,2,7,7,2,Yes
Male,Semi-urban,Electrical,Partial,Yes,Low,Low,High,Frequent Issues,No,Yes,17,2560.0,6.8,86.2,56.8,43.0,64.0,1,6,2,2,Yes
Male,Semi-urban,Plumbing,Full,No,Low,Medium,Medium,No Issues,Both College,No,23,14338.0,3.3,76.7,11.1,70.9,82.7,1,6,5,2,No
Female,Semi-urban,Welding,Full,Yes,Low,Medium,Medium,Occasional Issues,Both School,No,17,2127.0,19.6,76.3,49.8,35.1,50.5,0,3,3,1,Yes
Male,Urban,Computer IT,No,Yes,Medium,High,Medium,Occasional Issues,Mixed,No,18,48639.0,0.5,77.9,70.9,37.7,45.6,0,7,7,1,No
Male,Rural,Plumbing,Partial,No,Medium,Medium,Medium,No Issues,Mixed,No,20,12452.0,6.34,70.6,85.4,61.9,59.1,1,6,8,1,No
Male,Semi-urban,Civil,Partial,No,Low,High,Low,No Issues,No,No,23,2000.0,3.5,84.8,16.7,63.8,57.3,1,5,4,5,No
Male,Urban,Electrical,No,No,Medium,Medium,High,Occasional Issues,Both College,No,17,15596.0,25.0,81.1,94.5,100.0,96.2,0,8,8,2,No
Male,Rural,Computer IT,Partial,No,Low,Medium,Medium,Occasional Issues,Both School,No,20,22763.0,3.71,78.9,34.4,46.8,51.2,0,7,7,2,No
Male,Rural,Electrical,Partial,Yes,Medium,Medium,High,Occasional Issues,Mixed,No,21,14040.0,6.92,85.4,59.7,67.0,86.4,1,6,7,5,No
Male,Rural,Mechanical,Full,No,Low,High,Medium,No Issues,Mixed,No,18,19464.0,19.45,93.4,45.0,61.4,58.4,0,10,3,1,No
Male,Semi-urban,ECE,No,Yes,Medium,Medium,Medium,No Issues,Both College,No,23,2374.0,0.5,79.6,24.9,57.8,64.3,0,5,6,1,No
Male,Urban,Plumbing,No,No,Low,Medium,Medium,Occasional Issues,Both School,No,16,10211.0,2.9,68.8,73.2,85.5,90.2,0,4,6,1,No
Male,Urban,Welding,Full,No,High,Low,High,Occasional Issues,Both School,No,21,9943.0,4.5,89.7,48.0,37.0,40.0,0,4,8,1,No
Male,Urban,Welding,Full,No,High,High,Low,No Issues,Both College,No,22,24689.0,13.1,87.9,86.1,51.4,54.5,0,4,5,1,No
Male,Semi-urban,Civil,Full,Yes,Low,High,Medium,Occasional Issues,Both College,No,22,32241.0,0.9,94.3,39.0,75.7,90.4,5,4,6,4,Yes
Male,Semi-urban,Computer IT,Partial,No,Medium,Low,Medium,No Issues,Both College,Yes,28,8580.0,1.7,90.6,78.9,84.5,64.1,0,10,1,2,No
Male,Urban,Mechanical,Partial,Yes,Medium,Low,High,Frequent Issues,Mixed,No,18,39057.0,44.2,81.5,42.3,54.0,71.3,1,6,5,2,Yes
Male,Rural,Mechanical,No,Yes,High,Medium,Low,Occasional Issues,Mixed,No,25,7418.0,6.96,77.4,53.2,73.7,89.8,1,8,10,1,No
Female,Rural,Plumbing,Partial,Yes,Medium,Medium,Medium,Occasional Issues,Both College,No,19,12314.0,33.18,60.0,47.9,62.7,60.5,1,6,8,1,Yes
Female,Semi-urban,Electrical,No,Yes,Low,High,Medium,Frequent Issues,No,No,26,14627.0,3.0,64.5,64.1,62.4,62.7,0,4,6,1,Yes
Male,Rural,Electrical,No,No,Medium,Medium,High,No Issues,No,Yes,21,3566.0,8.34,87.7,75.7,94.3,80.4,0,6,4,5,No
Female,Semi-urban,ECE,No,No,High,Medium,Medium,Occasional Issues,No,No,22,4900.0,6.6,82.2,29.3,65.5,81.8,1,5,6,4,No
Male,Semi-urban,ECE,Partial,No,Low,High,High,Occasional Issues,Both School,Yes,19,9725.0,6.2,68.9,67.1,46.3,52.7,0,5,3,5,Yes
Female,Semi-urban,Electrical,Partial,No,Low,Medium,High,Occasional Issues,Both College,No,21,30691.0,15.0,77.1,28.6,37.5,45.1,5,8,4,1,Yes
Female,Urban,Civil,No,No,Low,Low,Medium,Frequent Issues,Mixed,No,22,50000.0,5.0,80.0,43.3,76.6,99.3,1,5,3,5,Yes
Male,Rural,Welding,Partial,Yes,Medium,Medium,High,No Issues,Both School,No,18,3883.0,17.0,89.7,69.4,83.6,89.6,0,1,9,2,No
Male,Urban,Mechanical,No,Yes,Medium,Low,High,Occasional Issues,No,No,15,4888.0,0.6,86.2,46.6,39.9,44.0,2,9,7,1,Yes
Male,Rural,ECE,Partial,Yes,Medium,Low,Medium,Frequent Issues,No,No,21,8344.0,7.74,81.8,72.3,47.6,49.0,4,6,6,1,Yes
